trip_id,bus_id,route_id,stop_id,stop_name,arrival_time_scheduled,arrival_time_actual,departure_time_scheduled,departure_time_actual,passenger_count_boarding,passenger_count_alighting,day_of_week,date,weather_condition
TRIP_326,MH-BUS-3,MUM_Route_E,STOP_6,Ghatkopar,16:29:19,16:28:19,00:02:58,00:02:58,1.0,27.0,Tuesday,2024-06-16,Cloudy
TRIP_327,MH-BUS-5,MUM_Route_B,STOP_6,Colaba,21:08:12,21:17:12,06:39:00,,10.0,,Sunday,2024-06-02,
TRIP_328,MH-BUS-2,MUM_Route_C,STOP_19,Kharghar,19:22:19,19:26:19,00:12:11,00:19:11,41.0,6.0,Wednesday,2024-07-08,Rainy
TRIP_329,MH-BUS-9,MUM_Route_D,STOP_7,Kharghar,22:35:56,22:48:56,01:18:21,01:28:21,4.0,15.0,Sunday,2024-08-30,Partly Cloudy
TRIP_330,MH-BUS-8,MUM_Route_A,STOP_10,Churchgate,21:54:02,22:07:02,11:03:44,11:13:44,23.0,20.0,Thursday,2024-07-13,Partly Cloudy
TRIP_331,MH-BUS-2,MUM_Route_D,STOP_16,Lower Parel,07:34:54,07:32:54,16:55:20,16:59:20,18.0,26.0,Thursday,2024-06-26,Humid
TRIP_332,MH-BUS-10,MUM_Route_E,STOP_9,Belapur,05:15:19,05:10:19,01:13:24,01:22:24,23.0,21.0,Sunday,2024-06-09,Cloudy
TRIP_333,MH-BUS-9,MUM_Route_C,STOP_19,Bandra,00:36:07,00:36:07,12:55:27,13:00:27,18.0,47.0,Thursday,2024-08-11,Monsoon
TRIP_334,MH-BUS-4,MUM_Route_E,STOP_5,Borivali,22:34:37,22:48:37,11:39:00,11:40:00,23.0,12.0,Tuesday,2024-07-26,Partly Cloudy
TRIP_335,MH-BUS-9,MUM_Route_D,STOP_1,Thane,18:21:26,18:26:26,22:27:50,22:30:50,36.0,37.0,Friday,2024-06-16,Monsoon
TRIP_336,MH-BUS-6,MUM_Route_A,STOP_9,Borivali,06:28:49,06:35:49,01:02:47,01:02:47,24.0,8.0,Saturday,2024-07-07,Rainy
TRIP_337,MH-BUS-4,MUM_Route_C,STOP_2,Belapur,11:56:33,11:53:33,01:40:46,01:43:46,7.0,20.0,Tuesday,2024-07-29,Cloudy
TRIP_338,MH-BUS-10,MUM_Route_C,STOP_15,Dadar,14:53:36,,07:49:06,07:57:06,22.0,8.0,Saturday,2024-08-10,Cloudy
TRIP_339,MH-BUS-1,MUM_Route_D,STOP_17,Kurla,02:18:30,02:19:30,23:02:06,23:10:06,4.0,40.0,Saturday,2024-08-02,Humid
TRIP_340,MH-BUS-4,MUM_Route_A,STOP_5,Dadar,10:17:47,10:27:47,07:20:05,07:24:05,13.0,23.0,Wednesday,2024-08-31,Monsoon
TRIP_341,MH-BUS-1,MUM_Route_D,STOP_12,Nerul,00:54:41,01:12:41,01:52:16,01:57:16,0.0,22.0,Monday,2024-06-29,Rainy
TRIP_342,MH-BUS-6,MUM_Route_D,STOP_2,Belapur,08:47:33,08:59:33,10:22:36,10:25:36,32.0,0.0,Saturday,2024-06-13,Rainy
TRIP_343,MH-BUS-3,MUM_Route_E,STOP_16,Thane,11:48:58,12:03:58PM,22:08:56,22:18:56,17.0,11.0,Sunday,2024-07-12,Humid
TRIP_344,MH-BUS-3,MUM_Route_B,STOP_9,Vashi,14:45:34,14:53:34,16:45:15,16:55:15,25.0,0.0,Monday,2024-06-09,Cloudy
TRIP_345,MH-BUS-3,MUM_Route_C,STOP_10,Worli,02:05:37,02:14:37,05:10:39,05:11:39,39.0,37.0,Sunday,2024-07-11,Monsoon
TRIP_346,MH-BUS-9,MUM_Route_C,STOP_15,Panvel,01:13:00,01:30:00,05:52:15,05:57:15,-5.0,11.0,Sunday,2024-08-05,Rainy
TRIP_347,MH-BUS-8,MUM_Route_D,STOP_10,Worli,02:44:21,02:50:21,17:52:47,17:53:47,11.0,39.0,Saturday,2024-07-30,Rainy
TRIP_348,MH-BUS-2,MUM_Route_C,STOP_3,Lower Parel,00:24:24,00:44:24,12:25:07,12:28:07,28.0,18.0,Saturday,2024-06-26,Cloudy
TRIP_349,MH-BUS-10,MUM_Route_E,STOP_9,Worli,11:58:31,12:07:31,13:43:09,13:53:09,0.0,20.0,Friday,2024-06-29,Cloudy
TRIP_350,MH-BUS-8,MUM_Route_D,STOP_5,Borivali,07:11:05,07:13:05,13:39:56,13:45:56,31.0,26.0,Saturday,2024-07-19,Monsoon
TRIP_351,MH-BUS-7,MUM_Route_B,STOP_9,Worli,16:13:51,16:33:51,15:09:35,15:19:35,34.0,0.0,Friday,2024-08-24,Monsoon
TRIP_352,MH-BUS-6,MUM_Route_D,STOP_16,Dadar,22:47:11,22:49:11,10:17:25,10:19:25,26.0,23.0,Friday,2024-06-15,Rainy
TRIP_353,MH-BUS-4,MUM_Route_A,STOP_8,Thane,12:32:06,12:47:06,06:54:23,07:01:23,31.0,13.0,Thursday,2024-08-02,Sunny
TRIP_354,MH-BUS-7,MUM_Route_D,STOP_16,Colaba,23:53:51,00:07:51,18:03:42,18:04:42,42.0,19.0,Tuesday,2024-07-11,Cloudy
TRIP_355,MH-BUS-2,MUM_Route_C,STOP_13,Bandra,06:29:19,06:46:19,21:57:20,22:06:20,25.0,46.0,Tuesday,2024-06-17,Partly Cloudy
TRIP_356,MH-BUS-8,MUM_Route_C,STOP_12,CST,20:50:57,08:51:57PM,19:06:45,19:08:45,9.0,23.0,Sunday,2024-07-04,Partly Cloudy
TRIP_357,MH-BUS-3,MUM_Route_E,STOP_11,Colaba,22:02:06,22:12:06,04:59:18,05:01:18,26.0,7.0,Friday,2024-06-20,Partly Cloudy
TRIP_358,MH-BUS-1,MUM_Route_C,STOP_7,CST,04:44:48,04:39:48,15:28:55,15:29:55,37.0,21.0,Thursday,2024-08-13,Cloudy
TRIP_359,MH-BUS-3,MUM_Route_B,STOP_19,Panvel,01:46:46,01:54:46,18:27:52,18:29:52,44.0,24.0,Tuesday,2024-07-22,Monsoon
TRIP_360,MH-BUS-3,MUM_Route_E,STOP_7,Vashi,21:00:16,21:18:16,08:13:38,08:16:38,24.0,30.0,Friday,2024-08-07,Rainy
TRIP_361,MH-BUS-8,MUM_Route_E,STOP_19,Nerul,20:10:09,20:18:09,04:15:03,04:18:03,32.0,19.0,Wednesday,2024-07-18,Rainy
TRIP_362,MH-BUS-10,MUM_Route_C,STOP_9,Chembur,16:41:51,,06:26:12,06:27:12,19.0,48.0,Wednesday,2024-06-19,Cloudy
TRIP_363,MH-BUS-5,MUM_Route_E,STOP_8,Thane,00:30:46,00:41:46,13:10:31,13:18:31,35.0,,Monday,2024-06-25,Rainy
TRIP_364,MH-BUS-7,MUM_Route_A,STOP_15,Worli,03:17:12,03:29:12,08:23:43,08:28:43,63.0,7.0,Thursday,2024-06-26,Monsoon
TRIP_365,MH-BUS-9,MUM_Route_D,STOP_12,Thane,23:26:20,23:28:20,11:20:54,11:26:54,2.0,0.0,Thursday,2024-06-22,Partly Cloudy
TRIP_366,MH-BUS-7,MUM_Route_C,STOP_15,Bandra,19:20:36,19:33:36,07:10:56,07:18:56,12.0,10.0,Friday,2024-06-27,Cloudy
TRIP_367,MH-BUS-6,MUM_Route_E,STOP_11,Churchgate,14:31:52,14:31:52,20:45:32,20:52:32,8.0,,Monday,2024-08-02,Monsoon
TRIP_368,MH-BUS-4,MUM_Route_E,STOP_11,Churchgate,11:59:12,12:06:12,09:13:03,09:18:03,38.0,3.0,Friday,2024-08-12,Monsoon
TRIP_369,MH-BUS-8,MUM_Route_C,STOP_11,Andheri,11:39:02,11:50:02,03:19:26,03:28:26,29.0,10.0,Thursday,2024-08-23,
TRIP_370,MH-BUS-1,MUM_Route_E,STOP_7,Belapur,14:45:59,15:03:59,22:29:00,22:36:00,,31.0,Sunday,2024-08-27,Rainy
TRIP_371,MH-BUS-6,MUM_Route_E,STOP_4,Thane,14:00:07,14:20:07,20:07:15,20:08:15,-5.0,19.0,Tuesday,2024-07-09,Rainy
TRIP_372,MH-BUS-2,MUM_Route_B,STOP_17,Dadar,16:09:39,16:18:39,15:54:37,15:55:37,23.0,15.0,Sunday,2024-07-18,monsoon
TRIP_373,MH-BUS-5,MUM_Route_D,STOP_12,Churchgate,01:20:31,01:21:31,12:00:22,12:03:22,35.0,0.0,Friday,2024-08-26,Rainy
TRIP_374,MH-BUS-6,MUM_Route_A,STOP_14,Chembur,17:26:43,17:29:43,00:40:11,00:43:11,10.0,27.0,Friday,2024-08-15,Humid
TRIP_375,MH-BUS-3,MUM_Route_B,STOP_5,Nerul,22:32:39,22:41:39,11:11:32,11:14:32,16.0,28.0,Saturday,2024-06-15,Cloudy
TRIP_376,MH-BUS-7,MUM_Route_A,STOP_7,Churchgate,16:04:49,16:02:49,19:43:02,19:53:02,59.0,,Friday,2024-08-03,Sunny
TRIP_377,MH-BUS-7,MUM_Route_E,STOP_1,Panvel,05:35:14,05:44:14,22:55:34,22:57:34,38.0,13.0,Friday,2024-08-07,Sunny
TRIP_378,MH-BUS-1,MUM_Route_E,STOP_6,Powai,08:42:56,08:49:56,15:16:57,15:24:57,4.0,23.0,Saturday,2024-07-30,Partly Cloudy
TRIP_379,MH-BUS-3,MUM_Route_B,STOP_7,Mulund,03:03:44,03:14:44,14:52:04,14:53:04,38.0,19.0,Sunday,2024-06-05,Humid
TRIP_380,MH-BUS-3,MUM_Route_E,STOP_13,Chembur,21:49:13,21:44:13,04:36:32,04:46:32,36.0,23.0,Sunday,2024-07-19,Monsoon
TRIP_381,MH-BUS-1,MUM_Route_B,STOP_20,Borivali,12:47:56,12:53:56,04:54:14,04:57:14,24.0,0.0,Tuesday,2024-06-18,Sunny
TRIP_382,MH-BUS-3,MUM_Route_E,STOP_15,Chembur,18:18:51,18:38:51,08:23:23,08:25:23,21.0,2.0,Monday,2024-07-04,
TRIP_383,MH-BUS-5,MUM_Route_C,STOP_5,Borivali,23:45:19,23:46:19,20:07:09,20:15:09,21.0,5.0,Friday,2024-08-06,Partly Cloudy
TRIP_384,MH-BUS-10,MUM_Route_B,STOP_9,Kurla,23:28:37,23:38:37,11:05:57,11:11:57,22.0,0.0,Tuesday,2024-08-01,Partly Cloudy
TRIP_385,MH-BUS-2,MUM_Route_B,STOP_20,Worli,02:16:54,02:27:54,17:28:27,17:38:27,22.0,,Monday,2024-06-29,Monsoon
TRIP_386,MH-BUS-8,MUM_Route_C,STOP_13,Dadar,14:11:16,14:27:16,10:00:19,10:10:19,43.0,40.0,Sunday,2024-07-11,Monsoon
TRIP_387,MH-BUS-6,MUM_Route_E,STOP_7,Worli,08:20:44,,02:14:06,02:18:06AM,1.0,0.0,Thursday,2024-07-21,Monsoon
TRIP_388,MH-BUS-3,MUM_Route_C,STOP_18,Churchgate,23:14:12,23:24:12,05:02:24,05:11:24,28.0,26.0,Tuesday,2024-07-16,Cloudy
TRIP_389,MH-BUS-4,MUM_Route_A,STOP_5,Lower Parel,06:29:01,06:48:01,21:25:39,21:29:39,36.0,,Tuesday,2024-06-12,Monsoon
TRIP_390,MH-BUS-10,MUM_Route_C,STOP_3,Mulund,01:18:51,01:19:51,12:04:21,12:04:21,24.0,-2.0,Saturday,2024-06-05,Cloudy
TRIP_391,MH-BUS-9,MUM_Route_D,STOP_9,Borivali,23:41:48,23:46:48,16:43:15,16:43:15,32.0,3.0,Thursday,2024-06-15,Cloudy
TRIP_392,MH-BUS-10,MUM_Route_A,STOP_15,Colaba,08:22:23,08:26:23,05:57:45,06:06:45AM,,10.0,Sunday,2024-06-26,Rainy
TRIP_393,MH-BUS-6,MUM_Route_C,STOP_18,Worli,07:21:15,07:39:15AM,16:41:51,16:42:51,15.0,8.0,Sunday,2024-07-29,Monsoon
TRIP_394,MH-BUS-9,MUM_Route_A,STOP_12,Kharghar,19:51:35,20:10:35,02:02:58,02:10:58,25.0,19.0,Tuesday,2024-06-08,Humid
TRIP_395,MH-BUS-10,MUM_Route_D,STOP_11,Kurla,11:27:42,11:36:42,04:19:07,04:23:07,27.0,28.0,Thursday,2024-07-27,Sunny
TRIP_396,MH-BUS-8,MUM_Route_D,STOP_12,Powai,13:57:54,14:04:54,22:04:49,22:04:49,13.0,13.0,Sunday,2024-08-18,Humid
TRIP_397,MH-BUS-2,MUM_Route_C,STOP_4,Nerul,06:32:21,06:51:21,02:11:33,02:15:33,24.0,36.0,Saturday,2024-08-08,Monsoon
TRIP_398,MH-BUS-5,MUM_Route_D,STOP_4,Colaba,22:54:46,23:00:46,13:34:10,13:41:10,,10.0,Tuesday,2024-08-23,Humid
TRIP_399,MH-BUS-2,MUM_Route_B,STOP_18,Churchgate,13:01:49,12:56:49,07:02:40,07:07:40,12.0,42.0,Wednesday,2024-07-26,Cloudy
TRIP_400,MH-BUS-10,MUM_Route_C,STOP_17,Belapur,05:41:32,05:38:32,13:51:57,13:56:57,,17.0,Saturday,2024-07-05,Cloudy
TRIP_401,MH-BUS-10,MUM_Route_D,STOP_6,Belapur,01:21:21,01:22:21,21:03:32,21:07:32,46.0,43.0,Thursday,2024-07-21,Rainy
TRIP_402,MH-BUS-10,MUM_Route_D,STOP_17,Borivali,03:55:10,03:53:10,17:45:01,17:54:01,32.0,,Friday,2024-06-21,Rainy
TRIP_403,MH-BUS-3,MUM_Route_E,STOP_1,Mulund,11:37:56,11:50:56,10:40:51,10:48:51,8.0,0.0,Thursday,2024-06-06,Cloudy
TRIP_404,MH-BUS-4,MUM_Route_E,STOP_10,Powai,22:12:46,22:18:46,20:47:19,20:53:19,44.0,16.0,Friday,2024-07-31,Cloudy
TRIP_405,MH-BUS-1,MUM_Route_E,STOP_13,Borivali,23:46:24,23:57:24,23:53:16,00:01:16,26.0,30.0,Saturday,2024-07-19,Cloudy
TRIP_406,MH-BUS-2,MUM_Route_E,STOP_15,Borivali,09:14:10,09:31:10,06:47:25,06:52:25,16.0,41.0,Saturday,2024-06-04,Monsoon
TRIP_407,MH-BUS-7,MUM_Route_A,STOP_20,Dadar,11:54:58,,15:04:24,15:08:24,0.0,17.0,Thursday,2024-06-11,Rainy
TRIP_408,MH-BUS-2,MUM_Route_E,STOP_20,Dadar,16:37:55,16:37:55,13:03:22,13:07:22,39.0,14.0,Thursday,2024-07-15,Monsoon
TRIP_409,MH-BUS-10,MUM_Route_C,STOP_18,Borivali,20:11:01,20:26:01,16:59:20,17:07:20,27.0,16.0,Friday,2024-08-21,Rainy
TRIP_410,MH-BUS-4,MUM_Route_B,STOP_18,Ghatkopar,14:29:40,14:42:40,23:33:49,23:36:49,0.0,13.0,Thursday,2024-06-07,Cloudy
TRIP_411,MH-BUS-4,MUM_Route_B,STOP_5,Churchgate,20:02:04,20:08:04,16:08:10,16:14:10,13.0,25.0,Thursday,2024-06-20,Sunny
TRIP_412,MH-BUS-3,MUM_Route_B,STOP_16,Churchgate,19:25:12,07:34:12PM,17:17:52,17:26:52,37.0,4.0,Friday,2024-07-25,Rainy
TRIP_413,MH-BUS-3,MUM_Route_D,STOP_1,Mulund,07:34:47,07:47:47,16:58:46,16:59:46,22.0,7.0,Saturday,2024-08-07,Partly Cloudy
TRIP_414,MH-BUS-3,MUM_Route_A,STOP_2,Kurla,15:56:36,16:12:36,10:23:12,10:26:12,24.0,18.0,Wednesday,2024-06-22,Cloudy
TRIP_415,MH-BUS-4,MUM_Route_A,STOP_4,Andheri,01:02:45,01:20:45,05:04:27,050927,37.0,4.0,Saturday,2024-07-04,Partly Cloudy
TRIP_416,MH-BUS-8,MUM_Route_E,STOP_13,Thane,10:19:28,10:30:28,19:55:31,19:57:31,18.0,40.0,Tuesday,2024-08-01,Cloudy
TRIP_417,MH-BUS-10,MUM_Route_A,STOP_11,Ghatkopar,20:01:10,20:21:10,11:35:29,11:44:29,7.0,50.0,Tuesday,2024-07-17,Rainy
TRIP_418,MH-BUS-7,MUM_Route_E,STOP_2,Kharghar,08:44:27,08:42:27,15:43:57,15:44:57,,34.0,Sunday,2024-07-10,Sunny
TRIP_419,MH-BUS-6,MUM_Route_C,STOP_13,Panvel,05:59:36,06:05:36,21:41:17,21:47:17,0.0,29.0,Saturday,2024-08-27,Humid
TRIP_420,MH-BUS-9,MUM_Route_D,STOP_18,Borivali,19:40:43,,03:05:08,03:05:08,16.0,44.0,Sunday,2024-07-17,Sunny
TRIP_421,MH-BUS-10,MUM_Route_C,STOP_8,Andheri,03:42:34,03:58:34,23:03:08,23:03:08,45.0,16.0,Thursday,2024-06-06,Rainy
TRIP_422,MH-BUS-9,MUM_Route_E,STOP_19,Ghatkopar,05:13:05,05:13:05,11:23:36,11:24:36,20.0,36.0,Friday,2024-06-09,Humid
TRIP_423,MH-BUS-1,MUM_Route_C,STOP_6,Bandra,12:48:47,12:48:47,18:59:33,19:02:33,-5.0,12.0,Thursday,2024-07-06,Sunny
TRIP_424,MH-BUS-10,MUM_Route_B,STOP_19,Dadar,01:07:30,01:21:30,08:16:15,08:17:15,27.0,12.0,Monday,2024-06-17,Cloudy
TRIP_425,MH-BUS-1,MUM_Route_D,STOP_6,Powai,00:36:14,00:54:14,08:22:26,,3.0,0.0,Wednesday,2024-07-06,Humid
TRIP_426,MH-BUS-2,MUM_Route_A,STOP_16,Thane,01:36:16,01:46:16AM,16:31:51,16:34:51,20.0,27.0,Tuesday,2024-08-26,Rainy
TRIP_427,MH-BUS-9,MUM_Route_B,STOP_17,Lower Parel,22:00:18,22:17:18,20:28:28,20:37:28,43.0,12.0,Tuesday,2024-08-20,
TRIP_428,MH-BUS-2,MUM_Route_C,STOP_17,Worli,09:10:58,09:08:58,04:45:56,04:45:56,4.0,30.0,Monday,2024-08-14,Monsoon
TRIP_429,MH-BUS-10,MUM_Route_C,STOP_3,Nerul,03:14:47,03:31:47,23:14:55,232055,29.0,48.0,Wednesday,2024-07-28,Monsoon
TRIP_430,MH-BUS-6,MUM_Route_D,STOP_12,Lower Parel,09:06:37,09:26:37,17:59:52,,19.0,26.0,Friday,2024-07-06,Partly Cloudy
TRIP_431,MH-BUS-6,MUM_Route_A,STOP_7,Churchgate,18:39:51,18:35:51,12:20:51,12:28:51,47.0,2.0,Friday,2024-08-09,Monsoon
TRIP_432,MH-BUS-6,MUM_Route_E,STOP_19,Kharghar,07:53:15,08:03:15,13:20:36,13:21:36,,23.0,Monday,2024-08-23,Humid
TRIP_433,MH-BUS-1,MUM_Route_D,STOP_12,Borivali,16:39:09,16:56:09,08:01:00,08:02:00,21.0,33.0,Thursday,2024-06-28,Partly Cloudy
TRIP_434,MH-BUS-1,MUM_Route_A,STOP_4,Andheri,08:46:10,,00:28:24,,17.0,12.0,Tuesday,2024-08-11,Humid
TRIP_435,MH-BUS-1,MUM_Route_C,STOP_7,Kurla,09:59:48,10:00:48,05:10:20,05:12:20,27.0,24.0,Monday,2024-08-01,
TRIP_436,MH-BUS-3,MUM_Route_B,STOP_3,CST,16:17:29,16:25:29,21:49:03,21:55:03,16.0,0.0,Tuesday,2024-06-17,Monsoon
TRIP_437,MH-BUS-1,MUM_Route_C,STOP_6,Kharghar,15:21:54,15:24:54,23:41:30,23:49:30,26.0,25.0,Wednesday,2024-08-04,Humid
TRIP_438,MH-BUS-9,MUM_Route_D,STOP_14,Bandra,22:32:10,22:34:10,17:08:44,17:11:44,17.0,29.0,Sunday,2024-07-07,Monsoon
TRIP_439,MH-BUS-9,MUM_Route_B,STOP_8,Kharghar,19:26:57,19:24:57,08:16:02,08:25:02,10.0,36.0,Tuesday,2024-06-14,Sunny
TRIP_440,MH-BUS-8,MUM_Route_E,STOP_3,Nerul,14:48:45,15:02:45,13:35:16,13:43:16,,9.0,Sunday,2024-06-19,Partly Cloudy
TRIP_441,MH-BUS-8,MUM_Route_A,STOP_16,Worli,21:50:40,21:51:40,10:43:57,10:46:57,51.0,0.0,Thursday,2024-08-25,
TRIP_442,MH-BUS-9,MUM_Route_A,STOP_1,Belapur,13:50:00,13:59:00,00:40:06,00:44:06,32.0,18.0,Thursday,2024-08-26,Partly Cloudy
TRIP_443,MH-BUS-6,MUM_Route_C,STOP_14,Panvel,18:38:30,18:35:30,04:42:35,04:47:35,12.0,15.0,Tuesday,2024-06-12,Partly Cloudy
TRIP_444,MH-BUS-8,MUM_Route_B,STOP_11,Mulund,17:11:22,17:12:22,00:38:18,00:41:18,34.0,,Friday,2024-07-25,Partly Cloudy
TRIP_445,MH-BUS-7,MUM_Route_C,STOP_9,Nerul,03:50:06,03:59:06,09:13:29,09:22:29,13.0,21.0,Sunday,2024-07-31,Humid
TRIP_446,MH-BUS-5,MUM_Route_B,STOP_2,Colaba,03:25:42,03:41:42,09:16:20,09:25:20,59.0,6.0,Thursday,2024-08-24,Rainy
TRIP_447,MH-BUS-8,MUM_Route_D,STOP_5,Dadar,17:02:06,17:00:06,13:03:20,13:09:20,0.0,24.0,Saturday,2024-06-27,Rainy
TRIP_448,MH-BUS-9,MUM_Route_D,STOP_13,Panvel,22:16:57,22:14:57,22:33:31,22:36:31,20.0,0.0,Sunday,2024-07-08,RAINY
TRIP_449,MH-BUS-9,MUM_Route_A,STOP_14,Worli,11:30:36,,01:42:00,01:47:00,30.0,42.0,Thursday,2024-07-06,Monsoon
TRIP_450,MH-BUS-9,MUM_Route_E,STOP_18,Powai,10:15:27,10:21:27,07:30:46,07:39:46,3.0,0.0,Tuesday,2024-08-30,
TRIP_451,MH-BUS-10,MUM_Route_A,STOP_18,Kharghar,14:17:07,14:28:07,17:10:32,17:13:32,14.0,15.0,Saturday,2024-08-19,Partly Cloudy
TRIP_452,MH-BUS-6,MUM_Route_B,STOP_4,Andheri,00:40:43,00:48:43,07:58:52,08:06:52,7.0,36.0,Wednesday,2024-07-14,Cloudy
TRIP_453,MH-BUS-10,MUM_Route_B,STOP_14,Worli,03:31:55,03:37:55,10:42:01,10:44:01,15.0,3.0,Thursday,2024-07-07,Sunny
TRIP_454,MH-BUS-5,MUM_Route_C,STOP_6,Ghatkopar,05:30:19,05:40:19,08:03:07,08:08:07,44.0,17.0,Wednesday,2024-08-31,Partly Cloudy
TRIP_455,MH-BUS-9,MUM_Route_E,STOP_10,Dadar,14:44:11,15:00:11,04:35:23,,15.0,13.0,Monday,2024-08-14,Humid
TRIP_456,MH-BUS-3,MUM_Route_A,STOP_17,Mulund,16:24:01,16:40:01,03:35:24,03:42:24,36.0,5.0,Wednesday,2024-08-17,Partly Cloudy
TRIP_457,MH-BUS-8,MUM_Route_E,STOP_7,Worli,07:51:45,,21:18:03,21:27:03,41.0,,Saturday,2024-06-17,Sunny
TRIP_458,MH-BUS-3,MUM_Route_B,STOP_10,Vashi,13:22:28,13:25:28,02:23:42,02:29:42,16.0,52.0,Wednesday,2024-08-12,Monsoon
TRIP_459,MH-BUS-3,MUM_Route_E,STOP_13,Kharghar,15:13:35,15:11:35,01:39:39,01:43:39,29.0,7.0,Thursday,2024-07-26,HUMID
TRIP_460,MH-BUS-6,MUM_Route_E,STOP_11,Kurla,09:32:13,09:31:13,04:11:26,04:11:26,35.0,28.0,Saturday,2024-07-06,Sunny
TRIP_461,MH-BUS-10,MUM_Route_B,STOP_3,Thane,19:23:41,19:38:41,14:43:06,14:43:06,29.0,,Wednesday,2024-06-30,Partly Cloudy
TRIP_462,MH-BUS-10,MUM_Route_D,STOP_4,Powai,00:57:21,01:02:21,23:34:28,23:37:28,42.0,31.0,Monday,2024-07-25,Partly Cloudy
TRIP_463,MH-BUS-6,MUM_Route_E,STOP_4,Worli,15:40:27,15:39:27,16:00:44,16:00:44,18.0,-2.0,Wednesday,2024-08-22,Monsoon
TRIP_464,MH-BUS-3,MUM_Route_C,STOP_14,Powai,09:57:25,10:04:25,00:03:45,,,34.0,Monday,2024-06-11,Cloudy
TRIP_465,MH-BUS-5,MUM_Route_E,STOP_3,Mulund,02:51:26,03:01:26,08:25:05,08:28:05,13.0,37.0,Monday,2024-06-29,Monsoon
TRIP_466,MH-BUS-4,MUM_Route_A,STOP_18,Panvel,09:20:24,09:24:24,21:03:40,21:09:40,8.0,4.0,Saturday,2024-06-13,Sunny
TRIP_467,MH-BUS-8,MUM_Route_E,STOP_13,Kurla,13:28:41,13:31:41,08:15:52,08:25:52,0.0,,Monday,2024-08-08,
TRIP_468,MH-BUS-1,MUM_Route_D,STOP_12,Thane,18:34:59,18:34:59,22:46:24,22:50:24,26.0,,Wednesday,2024-08-19,Cloudy
TRIP_469,MH-BUS-7,MUM_Route_A,STOP_8,Kharghar,11:43:02,12:01:02,23:17:19,23:26:19,3.0,-2.0,Tuesday,2024-08-02,Partly Cloudy
TRIP_470,MH-BUS-2,MUM_Route_A,STOP_7,Mulund,17:52:10,17:56:10,19:11:55,19:17:55,47.0,17.0,Friday,2024-07-22,Monsoon
TRIP_471,MH-BUS-8,MUM_Route_B,STOP_10,CST,23:29:12,23:44:12,01:04:52,01:07:52,17.0,26.0,Monday,2024-08-02,Partly Cloudy
TRIP_472,MH-BUS-6,MUM_Route_C,STOP_3,Panvel,03:57:40,03:59:40,10:25:05,10:32:05,27.0,27.0,Wednesday,2024-08-20,Monsoon
TRIP_473,MH-BUS-7,MUM_Route_D,STOP_18,Worli,02:33:58,02:29:58,22:21:12,22:30:12,34.0,54.0,Friday,2024-06-22,Cloudy
TRIP_474,MH-BUS-5,MUM_Route_D,STOP_7,Belapur,04:04:36,03:59:36,18:18:09,18:19:09,36.0,29.0,Sunday,2024-08-26,Sunny
TRIP_475,MH-BUS-10,MUM_Route_E,STOP_11,Worli,14:16:34,14:22:34,06:24:53,06:27:53,42.0,36.0,Wednesday,2024-07-26,Cloudy
TRIP_476,MH-BUS-5,MUM_Route_C,STOP_14,Kurla,21:11:03,21:13:03,21:59:01,21:59:01,20.0,30.0,Thursday,2024-08-20,Humid
TRIP_477,MH-BUS-7,MUM_Route_C,STOP_11,Lower Parel,15:12:48,15:25:48,11:29:14,11:31:14,24.0,8.0,Saturday,2024-08-28,Sunny
TRIP_478,MH-BUS-4,MUM_Route_B,STOP_18,Lower Parel,23:54:49,23:57:49,05:31:12,05:32:12,15.0,17.0,Friday,2024-08-11,Cloudy
TRIP_479,MH-BUS-2,MUM_Route_C,STOP_18,Nerul,14:10:46,14:10:46,16:35:30,16:37:30,26.0,0.0,Wednesday,2024-08-24,Monsoon
TRIP_480,MH-BUS-2,MUM_Route_A,STOP_12,Nerul,16:50:46,17:04:46,00:24:21,00:27:21,17.0,36.0,Friday,2024-06-26,Humid
TRIP_481,MH-BUS-10,MUM_Route_B,STOP_4,Chembur,17:32:08,17:32:08,14:39:09,14:41:09,14.0,22.0,Sunday,2024-06-17,Sunny
TRIP_482,MH-BUS-10,MUM_Route_E,STOP_19,Belapur,20:45:58,20:42:58,01:21:44,01:30:44,27.0,12.0,Thursday,2024-06-06,Partly Cloudy
TRIP_483,MH-BUS-1,MUM_Route_E,STOP_19,Ghatkopar,14:58:36,15:16:36,10:37:01,10:46:01,17.0,39.0,Thursday,2024-08-10,Cloudy
TRIP_484,MH-BUS-6,MUM_Route_D,STOP_4,Chembur,13:32:18,13:41:18,02:41:39,02:44:39,0.0,6.0,Thursday,2024-08-01,Humid
TRIP_485,MH-BUS-7,MUM_Route_E,STOP_8,Colaba,20:25:04,20:34:04,10:57:52,10:57:52,25.0,36.0,Thursday,2024-06-19,Cloudy
TRIP_486,MH-BUS-6,MUM_Route_A,STOP_12,Ghatkopar,05:59:11,05:59:11,23:01:01,23:02:01,43.0,30.0,Friday,2024-06-25,Rainy
TRIP_487,MH-BUS-3,MUM_Route_B,STOP_18,Churchgate,09:10:00,09:29:00,03:44:42,03:52:42,35.0,32.0,Wednesday,2024-06-01,Cloudy
TRIP_488,MH-BUS-1,MUM_Route_D,STOP_4,Thane,13:35:04,13:45:04,23:45:17,23:55:17,,29.0,Tuesday,2024-08-12,Sunny
